year,state,unit,unit_evs,had_popular_vote,candidate,party,on_ballot,raw_votes,evs_awarded,total_evs,evs_to_win,source_url
1888,MD,MD,8,True,Grover Cleveland,Democratic,True,106188,8,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,ME,ME-AL,6,True,Alson Streeter,,True,1344,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,ME,ME-AL,6,True,Benjamin Harrison,Republican,True,73730,6,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,ME,ME-AL,6,True,Clinton Fisk,,True,2691,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,ME,ME-AL,6,True,Grover Cleveland,Democratic,True,50472,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,ME,ME-AL,6,True,Other,,True,16,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,MI,MI,13,True,Alson Streeter,,True,4555,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,MI,MI,13,True,Benjamin Harrison,Republican,True,236387,13,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,MI,MI,13,True,Clinton Fisk,,True,20945,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,MI,MI,13,True,Grover Cleveland,Democratic,True,213469,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,MN,MN,7,True,Alson Streeter,,True,1097,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,MN,MN,7,True,Benjamin Harrison,Republican,True,142492,7,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,MN,MN,7,True,Clinton Fisk,,True,15311,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,MN,MN,7,True,Grover Cleveland,Democratic,True,104385,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,MO,MO,16,True,Alson Streeter,,True,18626,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,MO,MO,16,True,Benjamin Harrison,Republican,True,236252,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,MO,MO,16,True,Clinton Fisk,,True,4539,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,MO,MO,16,True,Grover Cleveland,Democratic,True,261943,16,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,MS,MS,9,True,Benjamin Harrison,Republican,True,30095,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,MS,MS,9,True,Clinton Fisk,,True,240,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,MS,MS,9,True,Grover Cleveland,Democratic,True,85451,9,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,NC,NC,11,True,Benjamin Harrison,Republican,True,134784,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,NC,NC,11,True,Clinton Fisk,,True,2840,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,NC,NC,11,True,Grover Cleveland,Democratic,True,147902,11,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,NC,NC,11,True,Other,,True,37,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,NE,NE-AL,5,True,Alson Streeter,,True,4226,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,NE,NE-AL,5,True,Benjamin Harrison,Republican,True,108425,5,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,NE,NE-AL,5,True,Clinton Fisk,,True,9429,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,NE,NE-AL,5,True,Grover Cleveland,Democratic,True,80552,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,NH,NH,4,True,Benjamin Harrison,Republican,True,45728,4,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,NH,NH,4,True,Clinton Fisk,,True,1593,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,NH,NH,4,True,Grover Cleveland,Democratic,True,43456,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,NH,NH,4,True,Other,,True,58,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,NJ,NJ,9,True,Benjamin Harrison,Republican,True,144360,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,NJ,NJ,9,True,Clinton Fisk,,True,7933,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,NJ,NJ,9,True,Grover Cleveland,Democratic,True,151508,9,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,NV,NV,3,True,Benjamin Harrison,Republican,True,7088,3,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,NV,NV,3,True,Clinton Fisk,,True,41,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,NV,NV,3,True,Grover Cleveland,Democratic,True,5149,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,NY,NY,36,True,Alson Streeter,,True,627,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,NY,NY,36,True,Benjamin Harrison,Republican,True,650338,36,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,NY,NY,36,True,Clinton Fisk,,True,30231,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,NY,NY,36,True,Grover Cleveland,Democratic,True,635965,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,NY,NY,36,True,Other,,True,2587,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,OH,OH,23,True,Alson Streeter,,True,3496,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,OH,OH,23,True,Benjamin Harrison,Republican,True,416054,23,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,OH,OH,23,True,Clinton Fisk,,True,24356,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,OH,OH,23,True,Grover Cleveland,Democratic,True,396455,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,OR,OR,3,True,Benjamin Harrison,Republican,True,33291,3,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,OR,OR,3,True,Clinton Fisk,,True,1677,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,OR,OR,3,True,Grover Cleveland,Democratic,True,26522,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,OR,OR,3,True,Other,,True,363,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,PA,PA,30,True,Alson Streeter,,True,3873,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,PA,PA,30,True,Benjamin Harrison,Republican,True,526091,30,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,PA,PA,30,True,Clinton Fisk,,True,20947,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,PA,PA,30,True,Grover Cleveland,Democratic,True,446633,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,PA,PA,30,True,Other,,True,24,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,RI,RI,4,True,Alson Streeter,,True,18,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,RI,RI,4,True,Benjamin Harrison,Republican,True,21969,4,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,RI,RI,4,True,Clinton Fisk,,True,1251,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,RI,RI,4,True,Grover Cleveland,Democratic,True,17530,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,RI,RI,4,True,Other,,True,7,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,SC,SC,9,True,Benjamin Harrison,Republican,True,13736,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,SC,SC,9,True,Grover Cleveland,Democratic,True,65824,9,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,SC,SC,9,True,Other,,True,437,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,TN,TN,12,True,Alson Streeter,,True,48,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,TN,TN,12,True,Benjamin Harrison,Republican,True,138978,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,TN,TN,12,True,Clinton Fisk,,True,5969,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,TN,TN,12,True,Grover Cleveland,Democratic,True,158699,12,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,TX,TX,13,True,Alson Streeter,,True,29459,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,TX,TX,13,True,Benjamin Harrison,Republican,True,88422,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,TX,TX,13,True,Clinton Fisk,,True,4749,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,TX,TX,13,True,Grover Cleveland,Democratic,True,234883,13,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,VA,VA,12,True,Benjamin Harrison,Republican,True,150399,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,VA,VA,12,True,Clinton Fisk,,True,1684,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,VA,VA,12,True,Grover Cleveland,Democratic,True,152004,12,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,VT,VT,4,True,Alson Streeter,,True,1977,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,VT,VT,4,True,Benjamin Harrison,Republican,True,45192,4,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,VT,VT,4,True,Clinton Fisk,,True,1460,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,VT,VT,4,True,Grover Cleveland,Democratic,True,16788,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,VT,VT,4,True,Other,,True,35,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,WI,WI,11,True,Alson Streeter,,True,8552,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,WI,WI,11,True,Benjamin Harrison,Republican,True,176553,11,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,WI,WI,11,True,Clinton Fisk,,True,14277,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,WI,WI,11,True,Grover Cleveland,Democratic,True,155232,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,WV,WV,6,True,Alson Streeter,,True,1508,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,WV,WV,6,True,Benjamin Harrison,Republican,True,78171,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,WV,WV,6,True,Clinton Fisk,,True,1084,0,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1888,WV,WV,6,True,Grover Cleveland,Democratic,True,78677,6,401,201,https://en.wikipedia.org/wiki/1888_United_States_presidential_election
1892,AL,AL,11,True,Benjamin Harrison,Republican,True,9184,0,444,223,https://en.wikipedia.org/wiki/1892_United_States_presidential_election
1892,AL,AL,11,True,Grover Cleveland,Democratic,True,138135,11,444,223,https://en.wikipedia.org/wiki/1892_United_States_presidential_election
1892,AL,AL,11,True,James Weaver,,True,84984,0,444,223,https://en.wikipedia.org/wiki/1892_United_States_presidential_election
1892,AL,AL,11,True,John Bidwell,,True,240,0,444,223,https://en.wikipedia.org/wiki/1892_United_States_presidential_election
1892,AR,AR,8,True,Benjamin Harrison,Republican,True,47072,0,444,223,https://en.wikipedia.org/wiki/1892_United_States_presidential_election
1892,AR,AR,8,True,Grover Cleveland,Democratic,True,87834,8,444,223,https://en.wikipedia.org/wiki/1892_United_States_presidential_election
1892,AR,AR,8,True,James Weaver,,True,11831,0,444,223,https://en.wikipedia.org/wiki/1892_United_States_presidential_election
1892,AR,AR,8,True,John Bidwell,,True,113,0,444,223,https://en.wikipedia.org/wiki/1892_United_States_presidential_election
1892,AR,AR,8,True,Other,,True,1267,0,444,223,https://en.wikipedia.org/wiki/1892_United_States_presidential_election
1892,CA,CA,9,True,Benjamin Harrison,Republican,True,118027,0,444,223,https://en.wikipedia.org/wiki/1892_United_States_presidential_election
1892,CA,CA,9,True,Grover Cleveland,Democratic,True,118174,9,444,223,https://en.wikipedia.org/wiki/1892_United_States_presidential_election
1892,CA,CA,9,True,James Weaver,,True,25311,0,444,223,https://en.wikipedia.org/wiki/1892_United_States_presidential_election
1892,CA,CA,9,True,John Bidwell,,True,8096,0,444,223,https://en.wikipedia.org/wiki/1892_United_States_presidential_election
1892,CA,CA,9,True,Other,,True,1,0,444,223,https://en.wikipedia.org/wiki/1892_United_States_presidential_election
1892,CO,CO,4,True,Benjamin Harrison,Republican,True,38620,0,444,223,https://en.wikipedia.org/wiki/1892_United_States_presidential_election
1892,CO,CO,4,True,Grover Cleveland,Democratic,True,0,0,444,223,https://en.wikipedia.org/wiki/1892_United_States_presidential_election
1892,CO,CO,4,True,James Weaver,,True,53584,4,444,223,https://en.wikipedia.org/wiki/1892_United_States_presidential_election
1892,CO,CO,4,True,John Bidwell,,True,1687,0,444,223,https://en.wikipedia.org/wiki/1892_United_States_presidential_election
1892,CT,CT,6,True,Benjamin Harrison,Republican,True,77032,0,444,223,https://en.wikipedia.org/wiki/1892_United_States_presidential_election
1892,CT,CT,6,True,Grover Cleveland,Democratic,True,82395,6,444,223,https://en.wikipedia.org/wiki/1892_United_States_presidential_election
1892,CT,CT,6,True,James Weaver,,True,809,0,444,223,https://en.wikipedia.org/wiki/1892_United_States_presidential_election
1892,CT,CT,6,True,John Bidwell,,True,4026,0,444,223,https://en.wikipedia.org/wiki/1892_United_States_presidential_election
1892,CT,CT,6,True,Simon Wing,,True,333,0,444,223,https://en.wikipedia.org/wiki/1892_United_States_presidential_election
1892,DE,DE,3,True,Benjamin Harrison,Republican,True,18077,0,444,223,https://en.wikipedia.org/wiki/1892_United_States_presidential_election
1892,DE,DE,3,True,Grover Cleveland,Democratic,True,18581,3,444,223,https://en.wikipedia.org/wiki/1892_United_States_presidential_election
1892,DE,DE,3,True,John Bidwell,,True,564,0,444,223,https://en.wikipedia.org/wiki/1892_United_States_presidential_election
1892,DE,DE,3,True,Other,,True,13,0,444,223,https://en.wikipedia.org/wiki/1892_United_States_presidential_election
1892,FL,FL,4,True,Benjamin Harrison,Republican,True,0,0,444,223,https://en.wikipedia.org/wiki/1892_United_States_presidential_election
1892,FL,FL,4,True,Grover Cleveland,Democratic,True,30153,4,444,223,https://en.wikipedia.org/wiki/1892_United_States_presidential_election
1892,FL,FL,4,True,James Weaver,,True,4843,0,444,223,https://en.wikipedia.org/wiki/1892_United_States_presidential_election
1892,FL,FL,4,True,John Bidwell,,True,475,0,444,223,https://en.wikipedia.org/wiki/1892_United_States_presidential_election
1892,GA,GA,13,True,Benjamin Harrison,Republican,True,48408,0,444,223,https://en.wikipedia.org/wiki/1892_United_States_presidential_election
1892,GA,GA,13,True,Grover Cleveland,Democratic,True,129446,13,444,223,https://en.wikipedia.org/wiki/1892_United_States_presidential_election
1892,GA,GA,13,True,James Weaver,,True,41939,0,444,223,https://en.wikipedia.org/wiki/1892_United_States_presidential_election
1892,GA,GA,13,True,John Bidwell,,True,988,0,444,223,https://en.wikipedia.org/wiki/1892_United_States_presidential_election
1892,GA,GA,13,True,Other,,True,2345,0,444,223,https://en.wikipedia.org/wiki/1892_United_States_presidential_election
